impd,spp,trt,period,age,cmgrp
MISL,Bluegill,exp,post,3,160
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,2,130
MISL,Bluegill,exp,post,3,140
MISL,Bluegill,exp,post,4,150
MISL,Bluegill,exp,post,5,150
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,1,130
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,3,160
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,2,150
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,3,170
MISL,Bluegill,exp,post,4,180
MISL,Bluegill,exp,post,4,160
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,4,150
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,0,60
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,3,140
MISL,Bluegill,exp,post,3,170
MISL,Bluegill,exp,post,5,150
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,5,170
MISL,Bluegill,exp,post,4,150
MISL,Bluegill,exp,post,3,160
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,0,50
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,5,150
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,2,150
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,0,70
MISL,Bluegill,exp,post,1,100
MISL,Bluegill,exp,post,4,170
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,4,160
MISL,Bluegill,exp,post,2,120
MISL,Bluegill,exp,post,3,170
MISL,Bluegill,exp,post,4,150
MISL,Bluegill,exp,post,5,160
MISL,Bluegill,exp,post,3,140
MISL,Bluegill,exp,post,1,100
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,3,140
MISL,Bluegill,exp,post,4,160
MISL,Bluegill,exp,post,2,150
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,0,50
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,1,130
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,140
MISL,Bluegill,exp,post,4,170
MISL,Bluegill,exp,post,3,140
MISL,Bluegill,exp,post,3,140
MISL,Bluegill,exp,post,0,50
MISL,Bluegill,exp,post,2,130
MISL,Bluegill,exp,post,3,160
MISL,Bluegill,exp,post,2,130
MISL,Bluegill,exp,post,3,160
MISL,Bluegill,exp,post,2,130
MISL,Bluegill,exp,post,1,130
MISL,Bluegill,exp,post,3,140
MISL,Bluegill,exp,post,1,140
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,4,150
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,0,50
MISL,Bluegill,exp,post,3,160
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,4,170
MISL,Bluegill,exp,post,4,170
MISL,Bluegill,exp,post,4,170
MISL,Bluegill,exp,post,3,170
MISL,Bluegill,exp,post,3,140
MISL,Bluegill,exp,post,3,140
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,4,140
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,4,150
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,2,150
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,2,150
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,90
MISL,Bluegill,exp,post,1,90
MISL,Bluegill,exp,post,1,90
MISL,Bluegill,exp,post,1,90
MISL,Bluegill,exp,post,0,70
MISL,Bluegill,exp,post,0,70
MISL,Bluegill,exp,post,0,70
MISL,Bluegill,exp,post,0,70
MISL,Bluegill,exp,post,0,70
MISL,Bluegill,exp,post,1,70
MISL,Bluegill,exp,post,1,130
MISL,Bluegill,exp,post,1,130
MISL,Bluegill,exp,post,1,130
MISL,Bluegill,exp,post,2,130
MISL,Bluegill,exp,post,1,130
MISL,Bluegill,exp,post,4,160
MISL,Bluegill,exp,post,3,160
MISL,Bluegill,exp,post,4,170
MISL,Bluegill,exp,post,4,170
MISL,Bluegill,exp,post,3,160
MISL,Bluegill,exp,post,3,160
MISL,Bluegill,exp,post,5,160
MISL,Bluegill,exp,post,4,160
MISL,Bluegill,exp,post,4,160
MISL,Bluegill,exp,post,3,160
MISL,Bluegill,exp,post,3,160
MISL,Bluegill,exp,post,2,130
MISL,Bluegill,exp,post,1,130
MISL,Bluegill,exp,post,2,130
MISL,Bluegill,exp,post,1,130
MISL,Bluegill,exp,post,2,130
MISL,Bluegill,exp,post,2,130
MISL,Bluegill,exp,post,1,130
MISL,Bluegill,exp,post,2,130
MISL,Bluegill,exp,post,1,130
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,2,120
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,3,140
MISL,Bluegill,exp,post,3,140
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,3,140
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,2,150
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,2,150
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,2,150
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,90
MISL,Bluegill,exp,post,1,90
MISL,Bluegill,exp,post,1,100
MISL,Bluegill,exp,post,1,100
MISL,Bluegill,exp,post,1,100
MISL,Bluegill,exp,post,0,60
MISL,Bluegill,exp,post,0,60
MISL,Bluegill,exp,post,0,60
MISL,Bluegill,exp,post,0,80
MISL,Bluegill,exp,post,0,70
MISL,Bluegill,exp,post,0,50
MISL,Bluegill,exp,post,0,50
MISL,Bluegill,exp,post,0,50
MISL,Bluegill,exp,post,0,60
MISL,Bluegill,exp,post,0,70
MISL,Bluegill,exp,post,0,60
MISL,Bluegill,exp,post,0,50
MISL,Bluegill,exp,post,0,50
MISL,Bluegill,exp,post,0,70
MISL,Bluegill,exp,post,1,90
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,90
MISL,Bluegill,exp,post,1,80
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,1,90
MISL,Bluegill,exp,post,1,70
MISL,Bluegill,exp,post,1,90
MISL,Bluegill,exp,post,1,120
MISL,Bluegill,exp,post,1,130
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,90
MISL,Bluegill,exp,post,1,100
MISL,Bluegill,exp,post,1,100
MISL,Bluegill,exp,post,1,130
MISL,Bluegill,exp,post,1,130
MISL,Bluegill,exp,post,1,100
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,110
MISL,Bluegill,exp,post,1,100
MISL,Bluegill,exp,post,1,130
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,2,130
MISL,Bluegill,exp,post,2,150
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,2,130
MISL,Bluegill,exp,post,2,150
MISL,Bluegill,exp,post,2,120
MISL,Bluegill,exp,post,2,140
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,3,170
MISL,Bluegill,exp,post,3,170
MISL,Bluegill,exp,post,3,160
MISL,Bluegill,exp,post,3,160
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,3,150
MISL,Bluegill,exp,post,3,140
MISL,Bluegill,exp,post,3,140
MISL,Bluegill,exp,post,3,170
MISL,Bluegill,exp,post,3,140
MISL,Bluegill,exp,post,4,150
MISL,Bluegill,exp,post,4,150
MISL,Bluegill,exp,post,4,180
MISL,Bluegill,exp,post,4,170
MISL,Bluegill,exp,post,4,170
MISL,Bluegill,exp,post,4,180
MISL,Bluegill,exp,post,4,160
MISL,Bluegill,exp,post,5,160
MISL,Bluegill,exp,post,5,160
POCL,Bluegill,con,post,0,50
POCL,Bluegill,con,post,0,50
POCL,Bluegill,con,post,0,50
POCL,Bluegill,con,post,0,50
POCL,Bluegill,con,post,0,50
POCL,Bluegill,con,post,0,50
POCL,Bluegill,con,post,0,60
POCL,Bluegill,con,post,0,60
POCL,Bluegill,con,post,0,60
POCL,Bluegill,con,post,1,70
POCL,Bluegill,con,post,1,70
POCL,Bluegill,con,post,1,80
POCL,Bluegill,con,post,1,80
POCL,Bluegill,con,post,1,80
POCL,Bluegill,con,post,1,80
POCL,Bluegill,con,post,1,80
POCL,Bluegill,con,post,1,80
POCL,Bluegill,con,post,1,80
POCL,Bluegill,con,post,1,80
POCL,Bluegill,con,post,1,80
POCL,Bluegill,con,post,1,80
POCL,Bluegill,con,post,1,80
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,100
POCL,Bluegill,con,post,1,100
POCL,Bluegill,con,post,1,100
POCL,Bluegill,con,post,1,100
POCL,Bluegill,con,post,1,100
POCL,Bluegill,con,post,1,100
POCL,Bluegill,con,post,2,100
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,1,110
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,1,110
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,1,110
POCL,Bluegill,con,post,1,110
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,1,110
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,3,120
POCL,Bluegill,con,post,3,120
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,3,120
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,3,120
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,3,120
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,2,130
POCL,Bluegill,con,post,4,130
POCL,Bluegill,con,post,2,130
POCL,Bluegill,con,post,2,130
POCL,Bluegill,con,post,4,130
POCL,Bluegill,con,post,2,130
POCL,Bluegill,con,post,2,130
POCL,Bluegill,con,post,2,130
POCL,Bluegill,con,post,4,130
POCL,Bluegill,con,post,3,130
POCL,Bluegill,con,post,2,130
POCL,Bluegill,con,post,3,130
POCL,Bluegill,con,post,3,130
POCL,Bluegill,con,post,3,130
POCL,Bluegill,con,post,3,130
POCL,Bluegill,con,post,3,130
POCL,Bluegill,con,post,3,130
POCL,Bluegill,con,post,2,130
POCL,Bluegill,con,post,2,130
POCL,Bluegill,con,post,3,140
POCL,Bluegill,con,post,4,140
POCL,Bluegill,con,post,2,140
POCL,Bluegill,con,post,4,140
POCL,Bluegill,con,post,3,140
POCL,Bluegill,con,post,4,140
POCL,Bluegill,con,post,2,140
POCL,Bluegill,con,post,3,140
POCL,Bluegill,con,post,4,140
POCL,Bluegill,con,post,3,140
POCL,Bluegill,con,post,3,140
POCL,Bluegill,con,post,4,140
POCL,Bluegill,con,post,3,140
POCL,Bluegill,con,post,3,150
POCL,Bluegill,con,post,4,150
POCL,Bluegill,con,post,4,150
POCL,Bluegill,con,post,4,150
POCL,Bluegill,con,post,0,50
POCL,Bluegill,con,post,0,50
POCL,Bluegill,con,post,1,80
POCL,Bluegill,con,post,1,80
POCL,Bluegill,con,post,1,80
POCL,Bluegill,con,post,1,80
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,90
POCL,Bluegill,con,post,1,100
POCL,Bluegill,con,post,1,100
POCL,Bluegill,con,post,1,110
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,2,110
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,2,120
POCL,Bluegill,con,post,2,130
POCL,Bluegill,con,post,2,130
POCL,Bluegill,con,post,2,130
POCL,Bluegill,con,post,2,130
POCL,Bluegill,con,post,2,140
POCL,Bluegill,con,post,3,120
POCL,Bluegill,con,post,3,120
POCL,Bluegill,con,post,3,130
POCL,Bluegill,con,post,3,130
POCL,Bluegill,con,post,3,140
POCL,Bluegill,con,post,3,150
POCL,Bluegill,con,post,3,150
POCL,Bluegill,con,post,3,160
POCL,Bluegill,con,post,3,160
POCL,Bluegill,con,post,4,140
POCL,Bluegill,con,post,4,140
POCL,Bluegill,con,post,4,140
POCL,Bluegill,con,post,4,150
POCL,Bluegill,con,post,4,150
POCL,Bluegill,con,post,4,150
POCL,Bluegill,con,post,4,150
POCL,Bluegill,con,post,4,150
POCL,Bluegill,con,post,4,160
POCL,Bluegill,con,post,4,160
PTSB,Bluegill,exp,post,0,50
PTSB,Bluegill,exp,post,2,110
PTSB,Bluegill,exp,post,2,90
PTSB,Bluegill,exp,post,2,90
PTSB,Bluegill,exp,post,2,90
PTSB,Bluegill,exp,post,2,90
PTSB,Bluegill,exp,post,1,70
PTSB,Bluegill,exp,post,1,70
PTSB,Bluegill,exp,post,2,70
PTSB,Bluegill,exp,post,2,70
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,1,80
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,1,50
PTSB,Bluegill,exp,post,1,50
PTSB,Bluegill,exp,post,1,50
PTSB,Bluegill,exp,post,2,90
PTSB,Bluegill,exp,post,2,90
PTSB,Bluegill,exp,post,2,90
PTSB,Bluegill,exp,post,1,70
PTSB,Bluegill,exp,post,2,70
PTSB,Bluegill,exp,post,2,70
PTSB,Bluegill,exp,post,2,70
PTSB,Bluegill,exp,post,2,70
PTSB,Bluegill,exp,post,2,70
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,1,50
PTSB,Bluegill,exp,post,1,50
PTSB,Bluegill,exp,post,2,90
PTSB,Bluegill,exp,post,2,90
PTSB,Bluegill,exp,post,2,50
PTSB,Bluegill,exp,post,0,50
PTSB,Bluegill,exp,post,2,60
PTSB,Bluegill,exp,post,1,60
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,0,50
PTSB,Bluegill,exp,post,0,70
PTSB,Bluegill,exp,post,0,50
PTSB,Bluegill,exp,post,1,60
PTSB,Bluegill,exp,post,1,60
PTSB,Bluegill,exp,post,1,80
PTSB,Bluegill,exp,post,1,50
PTSB,Bluegill,exp,post,1,50
PTSB,Bluegill,exp,post,1,50
PTSB,Bluegill,exp,post,1,70
PTSB,Bluegill,exp,post,1,70
PTSB,Bluegill,exp,post,2,70
PTSB,Bluegill,exp,post,2,70
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,2,90
PTSB,Bluegill,exp,post,2,100
PTSB,Bluegill,exp,post,2,90
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,2,110
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,2,90
PTSB,Bluegill,exp,post,2,100
PTSB,Bluegill,exp,post,2,70
PTSB,Bluegill,exp,post,2,120
PTSB,Bluegill,exp,post,2,70
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,2,90
PTSB,Bluegill,exp,post,2,90
PTSB,Bluegill,exp,post,2,90
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,2,80
PTSB,Bluegill,exp,post,2,60
PTSB,Bluegill,exp,post,2,60
PTSB,Bluegill,exp,post,2,60
PTSB,Bluegill,exp,post,2,60
PTSB,Bluegill,exp,post,2,60
PTSB,Bluegill,exp,post,3,100
PTSB,Bluegill,exp,post,3,140
PTSB,Bluegill,exp,post,3,120
PTSB,Bluegill,exp,post,4,140
PTSB,Bluegill,exp,post,5,150
PTSB,Bluegill,exp,post,6,160
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,150
ZPCB,Bluegill,con,post,4,150
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,150
ZPCB,Bluegill,con,post,4,180
ZPCB,Bluegill,con,post,4,150
ZPCB,Bluegill,con,post,3,150
ZPCB,Bluegill,con,post,3,130
ZPCB,Bluegill,con,post,3,150
ZPCB,Bluegill,con,post,4,160
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,130
ZPCB,Bluegill,con,post,3,130
ZPCB,Bluegill,con,post,3,150
ZPCB,Bluegill,con,post,4,150
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,2,130
ZPCB,Bluegill,con,post,3,150
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,2,130
ZPCB,Bluegill,con,post,3,130
ZPCB,Bluegill,con,post,4,140
ZPCB,Bluegill,con,post,3,170
ZPCB,Bluegill,con,post,3,130
ZPCB,Bluegill,con,post,3,150
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,130
ZPCB,Bluegill,con,post,3,130
ZPCB,Bluegill,con,post,3,130
ZPCB,Bluegill,con,post,3,130
ZPCB,Bluegill,con,post,3,130
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,130
ZPCB,Bluegill,con,post,3,150
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,130
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,130
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,150
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,0,70
ZPCB,Bluegill,con,post,0,60
ZPCB,Bluegill,con,post,0,50
ZPCB,Bluegill,con,post,0,60
ZPCB,Bluegill,con,post,0,70
ZPCB,Bluegill,con,post,0,50
ZPCB,Bluegill,con,post,0,70
ZPCB,Bluegill,con,post,0,70
ZPCB,Bluegill,con,post,0,50
ZPCB,Bluegill,con,post,1,60
ZPCB,Bluegill,con,post,1,100
ZPCB,Bluegill,con,post,1,110
ZPCB,Bluegill,con,post,1,90
ZPCB,Bluegill,con,post,1,60
ZPCB,Bluegill,con,post,1,100
ZPCB,Bluegill,con,post,1,70
ZPCB,Bluegill,con,post,2,120
ZPCB,Bluegill,con,post,2,120
ZPCB,Bluegill,con,post,2,130
ZPCB,Bluegill,con,post,2,120
ZPCB,Bluegill,con,post,2,120
ZPCB,Bluegill,con,post,3,150
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,160
ZPCB,Bluegill,con,post,3,150
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,120
ZPCB,Bluegill,con,post,3,150
ZPCB,Bluegill,con,post,3,120
ZPCB,Bluegill,con,post,3,130
ZPCB,Bluegill,con,post,3,150
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,130
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,130
ZPCB,Bluegill,con,post,3,160
ZPCB,Bluegill,con,post,3,140
ZPCB,Bluegill,con,post,3,130
ZPCB,Bluegill,con,post,4,170
ZPCB,Bluegill,con,post,4,170
ZPCB,Bluegill,con,post,4,170
ZPCB,Bluegill,con,post,4,170
ZPCB,Bluegill,con,post,4,180
ZPCB,Bluegill,con,post,4,160
ZPCB,Bluegill,con,post,4,170
ZPCB,Bluegill,con,post,4,140
ZPCB,Bluegill,con,post,4,150
ZPCB,Bluegill,con,post,4,170
ZPCB,Bluegill,con,post,5,180
